Time;OrderID;ItemID;MenuItem;Side 1;Side 2
10/23/24 14:10;7790;5;Sandwich - Pulled Pork;Green Beans;
10/23/24 14:12;7791;1;Small Platter - Ribs;Baked Beans;
10/23/24 14:12;7791;2;Small Platter - Pulled Pork;Green Beans;
10/23/24 14:17;7792;1;Small Platter - Brisket;Baked Beans;
10/23/24 14:17;7792;2;Sandwich - Brisket;Green Beans;
10/23/24 14:17;7793;1;Sandwich - Brisket;Fries;
10/23/24 14:17;7793;2;Sandwich - Brisket;Green Beans;
10/23/24 14:17;7793;3;Small Platter - Brisket;Baked Beans;
10/23/24 14:17;7793;4;Large Platter - Brisket;Green Beans;Fries
10/23/24 14:17;7793;5;Sandwich - Pulled Pork;Fries;
10/23/24 14:22;7794;1;Large Platter - Ribs;Fries;Green Beans
10/23/24 14:22;7795;1;Large Platter - Brisket;Green Beans;Mac and Cheese
10/23/24 14:22;7795;2;Sandwich - Pulled Pork;Fries;
10/23/24 14:22;7795;3;Sandwich - Pulled Pork;Fries;
10/23/24 14:25;7796;1;Sandwich - Brisket;Fries;
10/23/24 14:25;7797;1;Sandwich - Brisket;Fries;
10/23/24 14:25;7797;2;Sandwich - Brisket;Green Beans;
10/23/24 14:28;7798;1;Small Platter - Pulled Pork;Fries;
10/23/24 14:28;7798;2;Sandwich - Pulled Pork;Fries;
10/23/24 14:34;7799;1;Sandwich - Pulled Pork;Fries;
10/23/24 14:34;7799;2;Sandwich - Pulled Pork;Fries;
10/23/24 14:35;7800;1;Small Platter - Brisket;Green Beans;
10/23/24 14:35;7800;2;Small Platter - Pulled Pork;Baked Beans;
10/23/24 14:39;7801;1;Large Platter - Ribs;Baked Beans;Green Beans
10/23/24 14:39;7801;2;Large Platter - Brisket;Mac and Cheese;Baked Beans
10/23/24 14:40;7802;1;Small Platter - Brisket;Fries;
10/23/24 14:40;7802;2;Sandwich - Pulled Pork;Fries;
10/23/24 14:41;7803;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 14:42;7804;1;Small Platter - Brisket;Fries;
10/23/24 14:45;7805;1;Large Platter - Pulled Pork;Green Beans;Mac and Cheese
10/23/24 14:45;7805;2;Large Platter - Brisket;Fries;Green Beans
10/23/24 14:45;7806;1;Small Platter - Brisket;Fries;
10/23/24 14:45;7806;2;Small Platter - Brisket;Baked Beans;
10/23/24 14:45;7806;3;Small Platter - Pulled Pork;Baked Beans;
10/23/24 14:46;7807;1;Sandwich - Brisket;Fries;
10/23/24 14:46;7807;2;Sandwich - Brisket;Fries;
10/23/24 14:49;7808;1;Sandwich - Brisket;Fries;
10/23/24 14:51;7809;1;Sandwich - Brisket;Fries;
10/23/24 14:53;7810;1;Small Platter - Brisket;Fries;
10/23/24 14:53;7810;2;Large Platter - Ribs;Mac and Cheese;Fries
10/23/24 14:54;7811;1;Sandwich - Pulled Pork;Fries;
10/23/24 14:54;7811;2;Sandwich - Brisket;Fries;
10/23/24 14:54;7812;1;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 14:54;7812;2;Sandwich - Pulled Pork;Fries;
10/23/24 14:55;7813;1;Sandwich - Brisket;Green Beans;
10/23/24 14:55;7813;2;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 14:55;7814;1;Small Platter - Brisket;Baked Beans;
10/23/24 14:55;7815;1;Large Platter - Pulled Pork;Mac and Cheese;Baked Beans
10/23/24 14:55;7815;2;Large Platter - Pulled Pork;Baked Beans;Mac and Cheese
10/23/24 14:57;7816;1;Sandwich - Brisket;Fries;
10/23/24 14:57;7816;2;Large Platter - Ribs;Mac and Cheese;Fries
10/23/24 15:01;7817;1;Small Platter - Ribs;Baked Beans;
10/23/24 15:01;7817;2;Sandwich - Pulled Pork;Fries;
10/23/24 15:01;7817;3;Sandwich - Brisket;Fries;
10/23/24 15:03;7818;1;Sandwich - Pulled Pork;Fries;
10/23/24 15:03;7818;2;Large Platter - Ribs;Baked Beans;Green Beans
10/23/24 15:05;7819;1;Sandwich - Brisket;Fries;
10/23/24 15:05;7819;2;Sandwich - Pulled Pork;Fries;
10/23/24 15:11;7820;1;Small Platter - Pulled Pork;Green Beans;
10/23/24 15:19;7821;1;Sandwich - Pulled Pork;Fries;
10/23/24 15:19;7821;2;Small Platter - Brisket;Mac and Cheese;
10/23/24 15:20;7822;1;Small Platter - Brisket;Mac and Cheese;
10/23/24 15:20;7822;2;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 15:20;7822;3;Small Platter - Brisket;Green Beans;
10/23/24 15:30;7823;1;Large Platter - Pulled Pork;Baked Beans;Green Beans
10/23/24 15:30;7823;2;Small Platter - Brisket;Mac and Cheese;
10/23/24 15:30;7823;3;Sandwich - Pulled Pork;Fries;
10/23/24 15:30;7823;4;Sandwich - Brisket;Fries;
10/23/24 15:31;7824;1;Sandwich - Brisket;Fries;
10/23/24 15:35;7825;1;Large Platter - Brisket;Green Beans;Mac and Cheese
10/23/24 15:35;7825;2;Small Platter - Pulled Pork;Baked Beans;
10/23/24 15:37;7826;1;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 15:37;7826;2;Small Platter - Ribs;Fries;
10/23/24 15:45;7827;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 15:46;7828;1;Sandwich - Pulled Pork;Baked Beans;
10/23/24 15:46;7828;2;Small Platter - Ribs;Mac and Cheese;
10/23/24 15:49;7829;1;Small Platter - Pulled Pork;Green Beans;
10/23/24 15:53;7830;1;Sandwich - Brisket;Fries;
10/23/24 15:53;7830;2;Sandwich - Pulled Pork;Fries;
10/23/24 15:54;7831;1;Small Platter - Brisket;Mac and Cheese;
10/23/24 15:54;7831;2;Large Platter - Brisket;Green Beans;Mac and Cheese
10/23/24 15:59;7832;1;Small Platter - Ribs;Fries;
10/23/24 15:59;7832;2;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 16:00;7833;1;Large Platter - Brisket;Mac and Cheese;Green Beans
10/23/24 16:00;7833;2;Small Platter - Brisket;Fries;
10/23/24 16:00;7833;3;Sandwich - Brisket;Mac and Cheese;
10/23/24 16:00;7834;1;Sandwich - Brisket;Fries;
10/23/24 16:00;7834;2;Sandwich - Pulled Pork;Fries;
10/23/24 16:00;7834;3;Sandwich - Pulled Pork;Fries;
10/23/24 16:00;7834;4;Small Platter - Ribs;Green Beans;
10/23/24 16:00;7835;1;Large Platter - Pulled Pork;Green Beans;Mac and Cheese
10/23/24 16:01;7836;1;Small Platter - Brisket;Baked Beans;
10/23/24 16:01;7837;1;Large Platter - Brisket;Green Beans;Green Beans
10/23/24 16:02;7838;1;Large Platter - Brisket;Baked Beans;Baked Beans
10/23/24 16:02;7838;2;Sandwich - Pulled Pork;Mac and Cheese;
10/23/24 16:05;7839;1;Sandwich - Brisket;Fries;
10/23/24 16:05;7839;2;Sandwich - Pulled Pork;Fries;
10/23/24 16:06;7840;1;Sandwich - Brisket;Fries;
10/23/24 16:06;7840;2;Sandwich - Pulled Pork;Fries;
10/23/24 16:07;7841;1;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 16:07;7841;2;Small Platter - Brisket;Green Beans;
10/23/24 16:08;7842;1;Sandwich - Pulled Pork;Mac and Cheese;
10/23/24 16:08;7842;2;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/23/24 16:15;7843;1;Sandwich - Pulled Pork;Fries;
10/23/24 16:15;7843;2;Sandwich - Pulled Pork;Fries;
10/23/24 16:16;7844;1;Sandwich - Pulled Pork;Fries;
10/23/24 16:16;7844;2;Sandwich - Brisket;Fries;
10/23/24 16:16;7844;3;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 16:18;7845;1;Small Platter - Pulled Pork;Green Beans;
10/23/24 16:23;7846;1;Large Platter - Ribs;Green Beans;Mac and Cheese
10/23/24 16:23;7846;2;Small Platter - Ribs;Mac and Cheese;
10/23/24 16:25;7847;1;Large Platter - Pulled Pork;Green Beans;Green Beans
10/23/24 16:25;7847;2;Large Platter - Brisket;Mac and Cheese;Mac and Cheese
10/23/24 16:25;7847;3;Sandwich - Pulled Pork;Mac and Cheese;
10/23/24 16:30;7848;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 16:30;7848;2;Small Platter - Brisket;Mac and Cheese;
10/23/24 16:30;7848;3;Large Platter - Brisket;Mac and Cheese;Baked Beans
10/23/24 16:30;7849;1;Large Platter - Pulled Pork;Baked Beans;Green Beans
10/23/24 16:31;7850;1;Sandwich - Brisket;Fries;
10/23/24 16:31;7850;2;Sandwich - Pulled Pork;Fries;
10/23/24 16:31;7850;3;Sandwich - Brisket;Fries;
10/23/24 16:31;7850;4;Sandwich - Pulled Pork;Green Beans;
10/23/24 16:31;7850;5;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 16:33;7851;1;Large Platter - Ribs;Mac and Cheese;Green Beans
10/23/24 16:33;7851;2;Sandwich - Brisket;Fries;
10/23/24 16:36;7852;1;Sandwich - Brisket;Baked Beans;
10/23/24 16:36;7852;2;Sandwich - Pulled Pork;Fries;
10/23/24 16:36;7852;3;Sandwich - Pulled Pork;Fries;
10/23/24 16:40;7853;1;Small Platter - Ribs;Baked Beans;
10/23/24 16:40;7854;1;Large Platter - Brisket;Green Beans;Green Beans
10/23/24 16:41;7855;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 16:41;7855;2;Sandwich - Brisket;Fries;
10/23/24 16:43;7856;1;Small Platter - Pulled Pork;Fries;
10/23/24 16:43;7856;2;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/23/24 16:44;7857;1;Large Platter - Pulled Pork;Baked Beans;Baked Beans
10/23/24 16:44;7857;2;Sandwich - Pulled Pork;Fries;
10/23/24 16:45;7858;1;Sandwich - Brisket;Fries;
10/23/24 16:51;7859;1;Sandwich - Pulled Pork;Fries;
10/23/24 16:58;7860;1;Large Platter - Ribs;Fries;Baked Beans
10/23/24 17:00;7861;1;Sandwich - Brisket;Fries;
10/23/24 17:00;7861;2;Small Platter - Pulled Pork;Baked Beans;
10/23/24 17:01;7862;1;Small Platter - Ribs;Baked Beans;
10/23/24 17:01;7862;2;Large Platter - Brisket;Fries;Fries
10/23/24 17:01;7863;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 17:01;7863;2;Large Platter - Pulled Pork;Baked Beans;Baked Beans
10/23/24 17:01;7864;1;Sandwich - Pulled Pork;Fries;
10/23/24 17:02;7865;1;Sandwich - Pulled Pork;Fries;
10/23/24 17:02;7865;2;Sandwich - Brisket;Fries;
10/23/24 17:02;7866;1;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/23/24 17:03;7867;1;Large Platter - Brisket;Baked Beans;Fries
10/23/24 17:03;7867;2;Small Platter - Ribs;Fries;
10/23/24 17:03;7868;1;Large Platter - Brisket;Green Beans;Baked Beans
10/23/24 17:04;7869;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 17:06;7870;1;Sandwich - Brisket;Fries;
10/23/24 17:08;7871;1;Sandwich - Brisket;Fries;
10/23/24 17:12;7872;1;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/23/24 17:12;7872;2;Small Platter - Brisket;Mac and Cheese;
10/23/24 17:13;7873;1;Sandwich - Pulled Pork;Fries;
10/23/24 17:13;7873;2;Large Platter - Brisket;Fries;Baked Beans
10/23/24 17:13;7873;3;Small Platter - Pulled Pork;Baked Beans;
10/23/24 17:13;7873;4;Small Platter - Ribs;Baked Beans;
10/23/24 17:13;7873;5;Small Platter - Pulled Pork;Baked Beans;
10/23/24 17:14;7874;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 17:14;7874;2;Small Platter - Pulled Pork;Green Beans;
10/23/24 17:16;7875;1;Large Platter - Pulled Pork;Baked Beans;Mac and Cheese
10/23/24 17:16;7875;2;Small Platter - Ribs;Baked Beans;
10/23/24 17:17;7876;1;Small Platter - Pulled Pork;Fries;
10/23/24 17:17;7876;2;Small Platter - Pulled Pork;Green Beans;
10/23/24 17:17;7877;1;Sandwich - Brisket;Baked Beans;
10/23/24 17:18;7878;1;Sandwich - Brisket;Fries;
10/23/24 17:18;7878;2;Sandwich - Pulled Pork;Green Beans;
10/23/24 17:21;7879;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 17:22;7880;1;Large Platter - Pulled Pork;Mac and Cheese;Baked Beans
10/23/24 17:22;7880;2;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 17:23;7881;1;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 17:23;7881;2;Small Platter - Ribs;Green Beans;
10/23/24 17:23;7882;1;Sandwich - Brisket;Fries;
10/23/24 17:24;7883;1;Large Platter - Pulled Pork;Baked Beans;Mac and Cheese
10/23/24 17:25;7884;1;Small Platter - Pulled Pork;Fries;
10/23/24 17:25;7884;2;Small Platter - Ribs;Mac and Cheese;
10/23/24 17:29;7885;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 17:29;7885;2;Large Platter - Ribs;Fries;Green Beans
10/23/24 17:31;7886;1;Small Platter - Pulled Pork;Fries;
10/23/24 17:31;7886;2;Sandwich - Brisket;Fries;
10/23/24 17:32;7887;1;Large Platter - Brisket;Baked Beans;Fries
10/23/24 17:32;7887;2;Sandwich - Pulled Pork;Fries;
10/23/24 17:33;7888;1;Sandwich - Pulled Pork;Fries;
10/23/24 17:33;7888;2;Sandwich - Brisket;Mac and Cheese;
10/23/24 17:33;7889;1;Sandwich - Brisket;Fries;
10/23/24 17:33;7889;2;Sandwich - Pulled Pork;Fries;
10/23/24 17:34;7890;1;Small Platter - Pulled Pork;Fries;
10/23/24 17:34;7890;2;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/23/24 17:34;7891;1;Sandwich - Brisket;Fries;
10/23/24 17:34;7891;2;Sandwich - Pulled Pork;Fries;
10/23/24 17:34;7891;3;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 17:36;7892;1;Sandwich - Pulled Pork;Fries;
10/23/24 17:36;7892;2;Large Platter - Ribs;Green Beans;Green Beans
10/23/24 17:37;7893;1;Sandwich - Brisket;Fries;
10/23/24 17:37;7893;2;Small Platter - Ribs;Fries;
10/23/24 17:37;7893;3;Large Platter - Brisket;Green Beans;Mac and Cheese
10/23/24 17:37;7893;4;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/23/24 17:40;7894;1;Sandwich - Pulled Pork;Fries;
10/23/24 17:40;7894;2;Large Platter - Pulled Pork;Mac and Cheese;Green Beans
10/23/24 17:40;7894;3;Sandwich - Pulled Pork;Green Beans;
10/23/24 17:40;7894;4;Large Platter - Brisket;Green Beans;Mac and Cheese
10/23/24 17:40;7894;5;Sandwich - Pulled Pork;Fries;
10/23/24 17:41;7895;1;Sandwich - Brisket;Fries;
10/23/24 17:41;7895;2;Small Platter - Ribs;Mac and Cheese;
10/23/24 17:41;7896;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 17:41;7896;2;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 17:43;7897;1;Large Platter - Pulled Pork;Mac and Cheese;Fries
10/23/24 17:45;7898;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 17:48;7899;1;Large Platter - Pulled Pork;Green Beans;Green Beans
10/23/24 17:49;7900;1;Small Platter - Pulled Pork;Green Beans;
10/23/24 17:50;7901;1;Small Platter - Ribs;Baked Beans;
10/23/24 17:50;7901;2;Small Platter - Pulled Pork;Fries;
10/23/24 17:50;7902;1;Small Platter - Pulled Pork;Green Beans;
10/23/24 17:50;7902;2;Sandwich - Pulled Pork;Fries;
10/23/24 17:52;7903;1;Small Platter - Ribs;Baked Beans;
10/23/24 17:52;7903;2;Small Platter - Ribs;Baked Beans;
10/23/24 17:53;7904;1;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 17:53;7904;2;Small Platter - Pulled Pork;Green Beans;
10/23/24 17:53;7904;3;Sandwich - Pulled Pork;Mac and Cheese;
10/23/24 17:53;7905;1;Large Platter - Pulled Pork;Green Beans;Green Beans
10/23/24 17:53;7906;1;Large Platter - Ribs;Green Beans;Mac and Cheese
10/23/24 17:53;7906;2;Sandwich - Pulled Pork;Fries;
10/23/24 17:53;7906;3;Sandwich - Pulled Pork;Fries;
10/23/24 17:54;7907;1;Small Platter - Ribs;Fries;
10/23/24 17:55;7908;1;Sandwich - Brisket;Baked Beans;
10/23/24 17:55;7909;1;Sandwich - Brisket;Fries;
10/23/24 17:57;7910;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 17:58;7911;1;Sandwich - Pulled Pork;Fries;
10/23/24 17:58;7911;2;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 18:00;7912;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:00;7913;1;Sandwich - Brisket;Green Beans;
10/23/24 18:00;7913;2;Small Platter - Brisket;Fries;
10/23/24 18:00;7913;3;Sandwich - Pulled Pork;Fries;
10/23/24 18:00;7913;4;Sandwich - Brisket;Mac and Cheese;
10/23/24 18:00;7913;5;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:00;7914;1;Sandwich - Brisket;Fries;
10/23/24 18:01;7915;1;Sandwich - Pulled Pork;Fries;
10/23/24 18:01;7915;2;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:01;7916;1;Sandwich - Brisket;Fries;
10/23/24 18:01;7916;2;Sandwich - Brisket;Fries;
10/23/24 18:01;7916;3;Sandwich - Brisket;Fries;
10/23/24 18:01;7916;4;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:02;7917;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:02;7917;2;Small Platter - Brisket;Fries;
10/23/24 18:02;7917;3;Large Platter - Pulled Pork;Baked Beans;Green Beans
10/23/24 18:02;7917;4;Sandwich - Brisket;Fries;
10/23/24 18:02;7918;1;Large Platter - Pulled Pork;Baked Beans;Baked Beans
10/23/24 18:02;7919;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:02;7919;2;Sandwich - Pulled Pork;Fries;
10/23/24 18:02;7919;3;Sandwich - Pulled Pork;Fries;
10/23/24 18:02;7919;4;Large Platter - Ribs;Mac and Cheese;Mac and Cheese
10/23/24 18:02;7919;5;Sandwich - Pulled Pork;Fries;
10/23/24 18:02;7920;1;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/23/24 18:02;7920;2;Sandwich - Brisket;Fries;
10/23/24 18:02;7920;3;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:02;7921;1;Large Platter - Ribs;Mac and Cheese;Mac and Cheese
10/23/24 18:02;7921;2;Large Platter - Ribs;Green Beans;Baked Beans
10/23/24 18:02;7921;3;Large Platter - Ribs;Baked Beans;Mac and Cheese
10/23/24 18:02;7921;4;Small Platter - Brisket;Fries;
10/23/24 18:02;7921;5;Large Platter - Ribs;Baked Beans;Baked Beans
10/23/24 18:04;7922;1;Large Platter - Ribs;Green Beans;Mac and Cheese
10/23/24 18:04;7923;1;Sandwich - Brisket;Mac and Cheese;
10/23/24 18:04;7923;2;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:05;7924;1;Large Platter - Ribs;Mac and Cheese;Fries
10/23/24 18:05;7924;2;Sandwich - Brisket;Mac and Cheese;
10/23/24 18:05;7924;3;Small Platter - Ribs;Baked Beans;
10/23/24 18:07;7925;1;Sandwich - Brisket;Fries;
10/23/24 18:07;7925;2;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/23/24 18:07;7926;1;Small Platter - Brisket;Mac and Cheese;
10/23/24 18:07;7926;2;Sandwich - Pulled Pork;Fries;
10/23/24 18:07;7926;3;Small Platter - Pulled Pork;Fries;
10/23/24 18:07;7926;4;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:07;7926;5;Sandwich - Brisket;Mac and Cheese;
10/23/24 18:07;7927;1;Sandwich - Pulled Pork;Fries;
10/23/24 18:08;7928;1;Large Platter - Pulled Pork;Baked Beans;Fries
10/23/24 18:08;7928;2;Sandwich - Pulled Pork;Fries;
10/23/24 18:08;7929;1;Large Platter - Pulled Pork;Green Beans;Fries
10/23/24 18:08;7929;2;Sandwich - Pulled Pork;Baked Beans;
10/23/24 18:08;7930;1;Sandwich - Pulled Pork;Fries;
10/23/24 18:08;7930;2;Sandwich - Brisket;Fries;
10/23/24 18:08;7930;3;Sandwich - Pulled Pork;Fries;
10/23/24 18:10;7931;1;Small Platter - Ribs;Green Beans;
10/23/24 18:10;7932;1;Large Platter - Pulled Pork;Green Beans;Mac and Cheese
10/23/24 18:10;7932;2;Sandwich - Brisket;Fries;
10/23/24 18:11;7933;1;Large Platter - Ribs;Baked Beans;Green Beans
10/23/24 18:11;7933;2;Large Platter - Brisket;Baked Beans;Mac and Cheese
10/23/24 18:12;7934;1;Small Platter - Pulled Pork;Green Beans;
10/23/24 18:12;7934;2;Sandwich - Brisket;Fries;
10/23/24 18:13;7935;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:15;7936;1;Small Platter - Pulled Pork;Green Beans;
10/23/24 18:15;7937;1;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/23/24 18:16;7938;1;Small Platter - Brisket;Mac and Cheese;
10/23/24 18:16;7938;2;Large Platter - Ribs;Baked Beans;Mac and Cheese
10/23/24 18:16;7939;1;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/23/24 18:16;7939;2;Large Platter - Ribs;Baked Beans;Mac and Cheese
10/23/24 18:17;7940;1;Small Platter - Brisket;Baked Beans;
10/23/24 18:17;7940;2;Sandwich - Brisket;Fries;
10/23/24 18:17;7941;1;Sandwich - Brisket;Fries;
10/23/24 18:17;7941;2;Large Platter - Brisket;Mac and Cheese;Fries
10/23/24 18:17;7942;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:18;7943;1;Large Platter - Brisket;Green Beans;Mac and Cheese
10/23/24 18:18;7943;2;Small Platter - Pulled Pork;Fries;
10/23/24 18:19;7944;1;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/23/24 18:19;7945;1;Sandwich - Pulled Pork;Fries;
10/23/24 18:20;7946;1;Sandwich - Pulled Pork;Fries;
10/23/24 18:20;7947;1;Large Platter - Pulled Pork;Mac and Cheese;Baked Beans
10/23/24 18:22;7948;1;Small Platter - Ribs;Green Beans;
10/23/24 18:22;7948;2;Large Platter - Ribs;Mac and Cheese;Green Beans
10/23/24 18:22;7949;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:22;7950;1;Large Platter - Pulled Pork;Green Beans;Baked Beans
10/23/24 18:22;7950;2;Large Platter - Brisket;Green Beans;Green Beans
10/23/24 18:24;7951;1;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 18:24;7951;2;Small Platter - Pulled Pork;Fries;
10/23/24 18:24;7951;3;Large Platter - Pulled Pork;Fries;Baked Beans
10/23/24 18:24;7951;4;Sandwich - Pulled Pork;Fries;
10/23/24 18:24;7951;5;Large Platter - Brisket;Mac and Cheese;Mac and Cheese
10/23/24 18:24;7952;1;Small Platter - Pulled Pork;Fries;
10/23/24 18:24;7952;2;Sandwich - Brisket;Fries;
10/23/24 18:25;7953;1;Small Platter - Pulled Pork;Green Beans;
10/23/24 18:25;7953;2;Large Platter - Pulled Pork;Fries;Fries
10/23/24 18:26;7954;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:26;7955;1;Large Platter - Brisket;Green Beans;Mac and Cheese
10/23/24 18:26;7955;2;Sandwich - Pulled Pork;Fries;
10/23/24 18:26;7956;1;Large Platter - Brisket;Fries;Baked Beans
10/23/24 18:26;7956;2;Large Platter - Pulled Pork;Baked Beans;Fries
10/23/24 18:26;7956;3;Small Platter - Brisket;Green Beans;
10/23/24 18:27;7957;1;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 18:27;7958;1;Sandwich - Pulled Pork;Fries;
10/23/24 18:28;7959;1;Small Platter - Brisket;Baked Beans;
10/23/24 18:28;7959;2;Sandwich - Pulled Pork;Fries;
10/23/24 18:28;7960;1;Small Platter - Pulled Pork;Fries;
10/23/24 18:29;7961;1;Small Platter - Pulled Pork;Mac and Cheese;
10/23/24 18:30;7962;1;Large Platter - Pulled Pork;Mac and Cheese;Fries
10/23/24 18:30;7962;2;Large Platter - Brisket;Baked Beans;Green Beans
10/23/24 18:33;7963;1;Sandwich - Brisket;Fries;
10/23/24 18:34;7964;1;Sandwich - Brisket;Fries;
10/23/24 18:35;7965;1;Sandwich - Brisket;Fries;
10/23/24 18:35;7965;2;Sandwich - Brisket;Fries;
10/23/24 18:36;7966;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:36;7966;2;Large Platter - Pulled Pork;Mac and Cheese;Mac and Cheese
10/23/24 18:36;7967;1;Large Platter - Ribs;Green Beans;Mac and Cheese
10/23/24 18:36;7967;2;Sandwich - Pulled Pork;Fries;
10/23/24 18:36;7967;3;Small Platter - Ribs;Fries;
10/23/24 18:36;7967;4;Small Platter - Ribs;Fries;
10/23/24 18:36;7967;5;Sandwich - Pulled Pork;Fries;
10/23/24 18:37;7968;1;Sandwich - Pulled Pork;Baked Beans;
10/23/24 18:37;7968;2;Small Platter - Ribs;Baked Beans;
10/23/24 18:37;7969;1;Sandwich - Brisket;Fries;
10/23/24 18:37;7969;2;Sandwich - Pulled Pork;Mac and Cheese;
10/23/24 18:37;7969;3;Small Platter - Ribs;Green Beans;
10/23/24 18:37;7970;1;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:37;7970;2;Small Platter - Brisket;Mac and Cheese;
10/23/24 18:38;7971;1;Sandwich - Brisket;Fries;
10/23/24 18:39;7972;1;Sandwich - Pulled Pork;Fries;
10/23/24 18:41;7973;1;Large Platter - Ribs;Mac and Cheese;Mac and Cheese
10/23/24 18:41;7973;2;Small Platter - Pulled Pork;Fries;
10/23/24 18:41;7974;1;Sandwich - Pulled Pork;Mac and Cheese;
10/23/24 18:41;7974;2;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:42;7975;1;Large Platter - Pulled Pork;Green Beans;Fries
10/23/24 18:42;7975;2;Small Platter - Brisket;Green Beans;
10/23/24 18:44;7976;1;Large Platter - Brisket;Green Beans;Green Beans
10/23/24 18:44;7976;2;Sandwich - Brisket;Fries;
10/23/24 18:44;7977;1;Small Platter - Ribs;Baked Beans;
10/23/24 18:44;7977;2;Large Platter - Brisket;Baked Beans;Fries
10/23/24 18:44;7977;3;Sandwich - Pulled Pork;Fries;
10/23/24 18:44;7977;4;Large Platter - Pulled Pork;Baked Beans;Mac and Cheese
10/23/24 18:44;7977;5;Small Platter - Brisket;Baked Beans;
10/23/24 18:44;7978;1;Small Platter - Ribs;Mac and Cheese;
10/23/24 18:45;7979;1;Sandwich - Pulled Pork;Fries;
10/23/24 18:45;7979;2;Sandwich - Brisket;Fries;
10/23/24 18:45;7979;3;Sandwich - Brisket;Fries;
10/23/24 18:45;7979;4;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:45;7979;5;Sandwich - Pulled Pork;Fries;
10/23/24 18:46;7980;1;Large Platter - Pulled Pork;Green Beans;Mac and Cheese
10/23/24 18:46;7980;2;Sandwich - Brisket;Fries;
10/23/24 18:46;7980;3;Sandwich - Pulled Pork;Fries;
10/23/24 18:48;7981;1;Small Platter - Brisket;Green Beans;
10/23/24 18:48;7981;2;Small Platter - Brisket;Mac and Cheese;
10/23/24 18:49;7982;1;Small Platter - Pulled Pork;Fries;
10/23/24 18:49;7982;2;Small Platter - Brisket;Mac and Cheese;
10/23/24 18:49;7982;3;Large Platter - Pulled Pork;Mac and Cheese;Fries
10/23/24 18:53;7983;1;Sandwich - Brisket;Fries;
10/23/24 18:53;7983;2;Small Platter - Pulled Pork;Baked Beans;
10/23/24 18:53;7983;3;Large Platter - Brisket;Fries;Mac and Cheese
